id,type,condition,question,gold_answer,source_answer,generation,prediction,C_P_W,strict_correct,lenient_correct,notes
5a793ea55542994bb9456fce,comparison,reader_off_position_aligned,"Which magazine was first published earlier, The Chronicle of Philanthropy or Skeptic?",The Chronicle of Philanthropy,The Chronicle of Philanthropy, Skeptic.,Skeptic.,,,,
5a7f3361554299306751369a,comparison,reader_off_position_aligned,"Which film has more writers, Splash or Christopher Robin?",Christopher Robin,Christopher Robin, Christopher Robin has more writers.,Christopher Robin has more writers.,,,,
5a835e215542992ef85e2296,comparison,reader_off_position_aligned,"Between Pine and Butea, which genus has the greatest number of species?","""Pinus""","""Pinus""", Pine has more species than Butea. FINAL: <answer>Pine</answer>,Pine,,,,
5a77b6325542997042120af7,comparison,reader_off_position_aligned,"Who was born first, Bobcat Goldthwait or Maurice Elvey?",Maurice Elvey,Maurice Elvey, Maurice Elvey was born first.,Maurice Elvey was born first.,,,,
5a8fd9ac5542990a98493570,comparison,reader_off_position_aligned,"Which feature film was released earlier, One Magic Christmas or Muppet Treasure Island?",One Magic Christmas,One Magic Christmas, One Magic Christmas was released earlier.,One Magic Christmas was released earlier.,,,,
5a84b8555542991dd0999db2,bridge,reader_off_position_aligned,The casino owner who was focused on the documentary Nobody Speak: Trials of the Free Press focuses belongs to which nationality? ,American,American, American.,American.,,,,
5ab9dbc2554299232ef4a224,comparison,reader_off_position_aligned,"Which musician's band contains more letters in it's name, Micky Dolenz or Jesse James Dupree?",George Michael Dolenz,George Michael Dolenz, Micky Dolenz,Micky Dolenz,,,,
5a8341c255429954d2e2ec6e,bridge,reader_off_position_aligned,Thehickey  team that won the 1997 Calder Cup playoffs is based in what city?,"Hershey, Pennsylvania","Hershey, Pennsylvania", Rochester.,Rochester.,,,,
5a8a521d5542992d82986f15,bridge,reader_off_position_aligned,For which team does Mads Bødker player that is controlled by Danmarks Ishockey Union?,Denmark men's national ice hockey,Denmark men's national ice hockey," Mads Bødker plays for the Danish national team, which is controlled by Danmarks Ishockey Union.  
FINAL: Danmarks Ishockey Union.",Danmarks Ishockey Union.,,,,
5a79093955429974737f794b,comparison,reader_off_position_aligned,"Which writer had a longer lifespan, Ann-Marie MacDonald or Michel Butor?",Michel Butor,Michel Butor, Michel Butor.,Michel Butor.,,,,
5a90605d5542995651fb514d,bridge,reader_off_position_aligned,What are the names of the members of the Detroit-based hip hop duo who has worked with Jason Gilbert?,"Royce da 5'9"" (Bad) and Eminem (Evil)","Royce da 5'9"" (Bad) and Eminem (Evil)"," The members of the Detroit-based hip hop duo who has worked with Jason Gilbert are DJ Premier and J Dilla. However, it's important to note that Jason","The members of the Detroit-based hip hop duo who has worked with Jason Gilbert are DJ Premier and J Dilla. However, it's important to note that Jason",,,,
5a8b544855429950cd6afcae,comparison,reader_off_position_aligned,"Which animated film was released first, The Country Bears or The Wild?",The Country Bears,The Country Bears, The Wild was released first.,The Wild was released first.,,,,
5adf3a0d5542992d7e9f92e8,bridge,reader_off_position_aligned,"Mesilla Park, New Mexico is located on the south side of the seat of what county?",Doña Ana,Doña Ana, Bernalillo County.,Bernalillo County.,,,,
5abc550e554299700f9d7870,comparison,reader_off_position_aligned,Are Lochner v. New York and Cooley v. Board of Wardens both Supreme Court cases dealing with labor laws?,no,no, Yes.,Yes.,,,,
5ab5a3fb5542997d4ad1f19b,bridge,reader_off_position_aligned,Which South African politician won the indirect presidential election with 277 votes?,Jacob Gedleyihlekisa Zuma,Jacob Gedleyihlekisa Zuma, Nelson Mandela.,Nelson Mandela.,,,,
5a8c7623554299653c1aa07a,bridge,reader_off_position_aligned,"when the Marlins are the home team, games are played at this park which was LEED certified as the greenest MLB park in what year?",2012,2012, 2017.,2017.,,,,
5a869e845542991e7718166f,bridge,reader_off_position_aligned,"Who left the South Korean music group""2PM"" before the release of the group's DVD called ""Take Off""?",Jay Park,Jay Park," Lee Jin-ki left the South Korean music group 2PM before the release of the group's DVD called ""Take Off"".","Lee Jin-ki left the South Korean music group 2PM before the release of the group's DVD called ""Take Off"".",,,,
5a7354e35542994cef4bc55b,bridge,reader_off_position_aligned,What is the name of second extended play by the artists of the mini-abum Code#01?,Code#02 Pretty Pretty,Code#02 Pretty Pretty, Code#02,Code#02,,,,
5ab2da99554299194fa93544,bridge,reader_off_position_aligned,Who aided the Colorado forces in the Uruguayan war?,Argentina,Argentina, The Colorado forces in the Uruguayan war were aided by Brazil.,The Colorado forces in the Uruguayan war were aided by Brazil.,,,,
5a736f7c5542991f29ee2e18,bridge,reader_off_position_aligned,"Which legal, autonomous North American tribal government signed its constitution in Oklahoma on September 6, 1839?",The Cherokee Nation,The Cherokee Nation, The Choctaw Nation.,The Choctaw Nation.,,,,
5ae058e855429945ae959331,comparison,reader_off_position_aligned,Are  Chrysalis and Look both women's magazines?,yes,yes," Yes, both Chrysalis and Look are women's magazines.  
FINAL: <answer>Yes</answer>",Yes,,,,
5abdcad155429965af743e4d,comparison,reader_off_position_aligned,which has more acts Pagliacci or Suor Angelica?,Pagliacci,Pagliacci, Pagliacci has more acts than Suor Angelica.,Pagliacci has more acts than Suor Angelica.,,,,
5a87954f5542996e4f308856,comparison,reader_off_position_aligned,"Which genus has more species, Bactris and Epigaea?",Bactris,Bactris," Bactris has more species.  
FINAL: <answer> Bactris has more species. </answer>",Bactris has more species.,,,,
5a8bde565542995d1e6f1454,comparison,reader_off_position_aligned,Which airport Grand Forks International Airport or El Paso International Airport is closer to their town ?,El Paso International Airport,El Paso International Airport," Grand Forks International Airport is closer to the town of Grand Forks, while El Paso International Airport is closer to the town of El Paso.  
FINAL:","Grand Forks International Airport is closer to the town of Grand Forks, while El Paso International Airport is closer to the town of El Paso.",,,,
5a75f7db5542994ccc918670,comparison,reader_off_position_aligned,"Which breed of dog was first recognized by their country's official kennel club, the American Hairless Terrier or the Saint-Usuge Spaniel? ",The American Hairless Terrier,The American Hairless Terrier, American Hairless Terrier,American Hairless Terrier,,,,
5adc53f75542996e6852530a,comparison,reader_off_position_aligned,Are both Cypress and Ajuga genera?,no,no," Yes, both Cypress and Ajuga are genera.","Yes, both Cypress and Ajuga are genera.",,,,
5ab43b755542991779162c21,bridge,reader_off_position_aligned,What sports club based in Hamburg Germany had a Persian born football player who played for eight seasons?,Mehdi Mahdavikia,Mehdi Mahdavikia, Hamburg SV.,Hamburg SV.,,,,
5a74c85055429916b0164218,bridge,reader_off_position_aligned,"Born on 6 March 1937, this man was also a citizen of the United Kingdom.",Alistair Grant,Alistair Grant, <answer> The man born on 6 March 1937 and a citizen of the United Kingdom is Sir Winston Churchill.,The man born on 6 March 1937 and a citizen of the United Kingdom is Sir Winston Churchill.,,,,
5abf44025542993fe9a41def,comparison,reader_off_position_aligned,which writer has the highest number of skill  Langston Hughes or  Ian McEwan,Langston Hughes,Langston Hughes, Ian McEwan.,Ian McEwan.,,,,
5a808afb5542992bc0c4a76b,comparison,reader_off_position_aligned,"Which writer of French descent actually lived in France, Maurice Level or John Dufresne?",Maurice Level,Maurice Level, John Dufresne.,John Dufresne.,,,,
5abc25b6554299700f9d77f9,comparison,reader_off_position_aligned,"Which band has released more albums with their original members, Sick Puppies or Third Eye Blind?",Sick Puppies,Sick Puppies, Third Eye Blind.,Third Eye Blind.,,,,
5ab56f3e5542992aa134a317,comparison,reader_off_position_aligned,"Which genus of flowering plant is found in an environment further south, Crocosmia or Cimicifuga?",Crocosmia,Crocosmia, Crocosmia.,Crocosmia.,,,,
5a7a014a5542996c55b2dccf,bridge,reader_off_position_aligned,"""Kapitän zur See"" Ernst Lindemann was the commander of which one of two battleships built for Nazi Germany's ""Kriegsmarine""?",Bismarck,Bismarck, Deutschlandgast.,Deutschlandgast.,,,,
